us-gaap:assets,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"351,002"
us-gaap:assets,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"323,888"
us-gaap:otherliabilitiescurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"47,493"
us-gaap:otherliabilitiescurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"42,684"
us-gaap:contractwithcustomerliabilitycurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"7,612"
us-gaap:contractwithcustomerliabilitycurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"6,643"
us-gaap:liabilitiescurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"125,481"
us-gaap:liabilitiescurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"105,392"
us-gaap:otherliabilitiesnoncurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"53,325"
us-gaap:otherliabilitiesnoncurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"54,490"
us-gaap:liabilitiesnoncurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"162,431"
us-gaap:liabilitiesnoncurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"153,157"
us-gaap:liabilities,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"287,912"
us-gaap:liabilities,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"258,549"
us-gaap:stockholdersequity,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"63,090"
us-gaap:stockholdersequity,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"65,339"
us-gaap:liabilitiesandstockholdersequity,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"351,002"
us-gaap:liabilitiesandstockholdersequity,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"323,888"
us-gaap:stockholdersequity,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"65,339"
us-gaap:stockholdersequity,i694dd514ebaa44a4a71e585cc7f559d7_i20190928,"90,488"
us-gaap:stockholdersequity,ib79160224f074258b67db5ce1b24c0d3_i20180929,"107,147"
us-gaap:stockholdersequity,iaf49c3f56f014bdea9f61a6c8a1c8082_i20200926,"50,779"
us-gaap:stockholdersequity,i5b96d0c29cbe4061a46ae530dd799881_i20190928,"45,174"
us-gaap:stockholdersequity,icf16450b0fd4430bbe414ddc7b77c9aa_i20180929,"40,201"
us-gaap:stockholdersequity,i11d0de3f7fe34e4b952fd0fee9d6b2d0_i20210925,"57,365"
us-gaap:stockholdersequity,iaf49c3f56f014bdea9f61a6c8a1c8082_i20200926,"50,779"
us-gaap:stockholdersequity,i5b96d0c29cbe4061a46ae530dd799881_i20190928,"45,174"
us-gaap:stockholdersequity,ic0c4e4bc5687466782a28477bbb08951_i20200926,"14,966"
us-gaap:stockholdersequity,i100e822240a244e5af071ddbb40b8f00_i20190928,"45,898"
us-gaap:stockholdersequity,ic261558df2bd4769998efd0e2f10f107_i20180929,"70,400"
us-gaap:stockholdersequity,i1cd05e165ee34b41839f3a540ab541e5_i20200926,—
us-gaap:stockholdersequity,ie25f85d307134381b578d09532dcee10_i20190928,136
us-gaap:stockholdersequity,i8523f2181a0e46779a6f852963bd95e9_i20180929,"2,501"
us-gaap:stockholdersequity,i4b496fed95484d5d98cd619f5b37d309_i20210925,"5,562"
us-gaap:stockholdersequity,ic0c4e4bc5687466782a28477bbb08951_i20200926,"14,966"
us-gaap:stockholdersequity,i100e822240a244e5af071ddbb40b8f00_i20190928,"45,898"
us-gaap:stockholdersequity,i1e32d51c2c8849ffbaaa509b49e19a33_i20200926,406
us-gaap:stockholdersequity,ia7c04d569ded4eff9967b58f49eed380_i20190928,584
us-gaap:stockholdersequity,if679d1b6446b4e7e8e16c221aafcd5d1_i20180929,"3,454"
us-gaap:stockholdersequity,i9985051e89a84761a6fbb218b57eb031_i20200926,—
us-gaap:stockholdersequity,i20917ea3f3b548728d46535b624f90a0_i20190928,136
us-gaap:stockholdersequity,i5edfb25fe67645bead69c6820be122a5_i20180929,89
us-gaap:stockholdersequity,i99fd88838166466e85d94ca43e079a3a_i20210925,163
us-gaap:stockholdersequity,i1e32d51c2c8849ffbaaa509b49e19a33_i20200926,406
us-gaap:stockholdersequity,ia7c04d569ded4eff9967b58f49eed380_i20190928,584
us-gaap:stockholdersequity,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"63,090"
us-gaap:stockholdersequity,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"65,339"
us-gaap:stockholdersequity,i694dd514ebaa44a4a71e585cc7f559d7_i20190928,"90,488"
us-gaap:increasedecreaseinotheroperatingassets,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,"8,042"
us-gaap:increasedecreaseinotheroperatingassets,i725ce765160e48a2a3b36989bda2ca94_d20190929-20200926,"9,588"
us-gaap:increasedecreaseinotheroperatingassets,i2733dd6a703747959fe733d5ba17971f_d20180930-20190928,873
us-gaap:increasedecreaseincontractwithcustomerliability,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,"1,676"
us-gaap:increasedecreaseincontractwithcustomerliability,i725ce765160e48a2a3b36989bda2ca94_d20190929-20200926,"2,081"
us-gaap:increasedecreaseincontractwithcustomerliability,i2733dd6a703747959fe733d5ba17971f_d20180930-20190928,625
us-gaap:increasedecreaseinotheroperatingliabilities,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,"5,799"
us-gaap:increasedecreaseinotheroperatingliabilities,i725ce765160e48a2a3b36989bda2ca94_d20190929-20200926,"8,916"
us-gaap:increasedecreaseinotheroperatingliabilities,i2733dd6a703747959fe733d5ba17971f_d20180930-20190928,"4,700"
aapl:noncashactivitiesinvolvingpropertyplantandequipmentnetincreasedecreasetoaccountspayableandothercurrentliabilities,i2733dd6a703747959fe733d5ba17971f_d20180930-20190928,2.9
us-gaap:contractwithcustomerliability,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,11.9
us-gaap:contractwithcustomerliability,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,10.2
us-gaap:contractwithcustomerliabilityrevenuerecognized,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,6.7
us-gaap:contractwithcustomerliabilityrevenuerecognized,i725ce765160e48a2a3b36989bda2ca94_d20190929-20200926,5.0
us-gaap:contractwithcustomerliabilityrevenuerecognized,i2733dd6a703747959fe733d5ba17971f_d20180930-20190928,5.9
us-gaap:equitysecuritiesfvnicost,iedfe36adbfb34cd6bd5cf9e8c3283828_i20210925,"9,608"
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedgainbeforetax,iedfe36adbfb34cd6bd5cf9e8c3283828_i20210925,—
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedlossbeforetax,iedfe36adbfb34cd6bd5cf9e8c3283828_i20210925,—
us-gaap:equitysecuritiesfvnicurrentandnoncurrent,iedfe36adbfb34cd6bd5cf9e8c3283828_i20210925,"9,608"
us-gaap:equitysecuritiesfvnicost,ifdd0fa449f84491a8019161413c8f0fb_i20210925,175
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedgainbeforetax,ifdd0fa449f84491a8019161413c8f0fb_i20210925,11
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedlossbeforetax,ifdd0fa449f84491a8019161413c8f0fb_i20210925,1
us-gaap:equitysecuritiesfvnicurrentandnoncurrent,ifdd0fa449f84491a8019161413c8f0fb_i20210925,185
us-gaap:equitysecuritiesfvnicost,ida43af94e93f4f4e8b3e165bfcee8f9e_i20210925,"9,783"
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedgainbeforetax,ida43af94e93f4f4e8b3e165bfcee8f9e_i20210925,11
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedlossbeforetax,ida43af94e93f4f4e8b3e165bfcee8f9e_i20210925,1
us-gaap:equitysecuritiesfvnicurrentandnoncurrent,ida43af94e93f4f4e8b3e165bfcee8f9e_i20210925,"9,793"
us-gaap:equitysecuritiesfvnicost,i61469a7508ba4aa98dda8631cf90e827_i20210925,"1,527"
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedgainbeforetax,i61469a7508ba4aa98dda8631cf90e827_i20210925,—
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedlossbeforetax,i61469a7508ba4aa98dda8631cf90e827_i20210925,564
us-gaap:equitysecuritiesfvnicurrentandnoncurrent,i61469a7508ba4aa98dda8631cf90e827_i20210925,963
us-gaap:equitysecuritiesfvnicost,idbc5507f370a4169abdc5405cf93c184_i20200926,"2,171"
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedgainbeforetax,idbc5507f370a4169abdc5405cf93c184_i20200926,—
aapl:equitysecuritiesfvniaccumulatedgrossunrealizedlossbeforetax,idbc5507f370a4169abdc5405cf93c184_i20200926,—
us-gaap:equitysecuritiesfvnicurrentandnoncurrent,idbc5507f370a4169abdc5405cf93c184_i20200926,"2,171"
us-gaap:hedgedassetfairvaluehedge,ie1c87486b3ad46b0aab182f8e346bdf0_i20210925,"15,954"
us-gaap:hedgedassetfairvaluehedge,i5932ecf8e58f44969fcba97e6ee11af5_i20200926,"16,270"
us-gaap:hedgedliabilityfairvaluehedge,i857304dde3fe4a8eac5d1f49832d99c2_i20210925,"17,857"
us-gaap:hedgedliabilityfairvaluehedge,ia33ee06ffaf8409d9229d922c8933b94_i20200926,"21,033"
us-gaap:othernoncurrentliabilitiestabletextblock,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,"Other Non-Current Liabilities20212020Long-term taxes payable$24,689 $28,170 Other non-current liabilities28,636 26,320 Total other non-current liabilities$53,325 $54,490"
us-gaap:otheraccruedliabilitiesnoncurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"28,636"
us-gaap:otheraccruedliabilitiesnoncurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"26,320"
us-gaap:otherliabilitiesnoncurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"53,325"
us-gaap:otherliabilitiesnoncurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"54,490"
us-gaap:scheduleofdeferredtaxassetsandliabilitiestabletextblock,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,"As of September 25, 2021 and September 26, 2020, the significant components of the Company’s deferred tax assets and liabilities were (in millions):20212020Deferred tax assets:Amortization and depreciation$5,575 $8,317 Accrued liabilities and other reserves5,895 4,934 Lease liabilities2,406 2,038 Deferred revenue5,399 1,638 Tax credit carryforwards4,262 797 Other1,639 1,612 Total deferred tax assets25,176 19,336 Less: Valuation allowance(4,903)(1,041)Total deferred tax assets, net20,273 18,295 Deferred tax liabilities:Minimum tax on foreign earnings4,318 7,045 Right-of-use assets2,167 1,862 Unrealized gains203 526 Other512 705 Total deferred tax liabilities7,200 10,138 Net deferred tax assets$13,073 $8,157"
us-gaap:deferredtaxassetsgoodwillandintangibleassets,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"5,575"
us-gaap:deferredtaxassetsgoodwillandintangibleassets,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"8,317"
us-gaap:deferredtaxassetstaxdeferredexpensereservesandaccruals,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"5,895"
us-gaap:deferredtaxassetstaxdeferredexpensereservesandaccruals,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"4,934"
aapl:deferredtaxassetsleaseliabilities,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"2,406"
aapl:deferredtaxassetsleaseliabilities,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"2,038"
us-gaap:deferredtaxassetsdeferredincome,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"5,399"
us-gaap:deferredtaxassetsdeferredincome,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"1,638"
us-gaap:deferredtaxassetstaxcreditcarryforwards,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"4,262"
us-gaap:deferredtaxassetstaxcreditcarryforwards,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,797
us-gaap:deferredtaxassetsother,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,639"
us-gaap:deferredtaxassetsother,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"1,612"
us-gaap:deferredtaxassetsgross,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"25,176"
us-gaap:deferredtaxassetsgross,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"19,336"
us-gaap:deferredtaxassetsvaluationallowance,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"4,903"
us-gaap:deferredtaxassetsvaluationallowance,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"1,041"
us-gaap:deferredtaxassetsnet,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"20,273"
us-gaap:deferredtaxassetsnet,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"18,295"
aapl:deferredtaxliabilitiesminimumtaxonforeignearnings,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"4,318"
aapl:deferredtaxliabilitiesminimumtaxonforeignearnings,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"7,045"
us-gaap:deferredtaxliabilitiesleasingarrangements,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"2,167"
us-gaap:deferredtaxliabilitiesleasingarrangements,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"1,862"
us-gaap:deferredtaxliabilitiesothercomprehensiveincome,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,203
us-gaap:deferredtaxliabilitiesothercomprehensiveincome,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,526
us-gaap:deferredtaxliabilitiesother,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,512
us-gaap:deferredtaxliabilitiesother,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,705
us-gaap:deferredincometaxliabilities,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"7,200"
us-gaap:deferredincometaxliabilities,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"10,138"
us-gaap:deferredtaxassetsliabilitiesnet,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"13,073"
us-gaap:deferredtaxassetsliabilitiesnet,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"8,157"
us-gaap:deferredtaxassetstaxcreditcarryforwardsforeign,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,2.6
us-gaap:deferredtaxassetstaxcreditcarryforwardsresearch,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,1.6
aapl:rightofuseassetsobtainedinexchangeforoperatingandfinanceleaseliabilities,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,3.3
aapl:rightofuseassetsobtainedinexchangeforoperatingandfinanceleaseliabilities,i725ce765160e48a2a3b36989bda2ca94_d20190929-20200926,10.5
aapl:operatingandfinanceleaserightofuseassetsandleaseliabilitiestabletextblock,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,"The following table shows ROU assets and lease liabilities, and the associated financial statement line items, as of September 25, 2021 and September 26, 2020 (in millions):Lease-Related Assets and LiabilitiesFinancial Statement Line Items20212020Right-of-use assets:Operating leasesOther non-current assets$10,087 $8,570 Finance leasesProperty, plant and equipment, net861 629 Total right-of-use assets$10,948 $9,199 Lease liabilities:Operating leasesOther current liabilities$1,449 $1,436 Other non-current liabilities9,506 7,745 Finance leasesOther current liabilities79 24 Other non-current liabilities769 637 Total lease liabilities$11,803 $9,842"
us-gaap:operatingleaserightofuseasset,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"10,087"
us-gaap:operatingleaserightofuseasset,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"8,570"
us-gaap:financeleaserightofuseasset,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,861
us-gaap:financeleaserightofuseasset,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,629
aapl:operatingandfinanceleaserightofuseasset,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"10,948"
aapl:operatingandfinanceleaserightofuseasset,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"9,199"
us-gaap:operatingleaseliabilitycurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,449"
us-gaap:operatingleaseliabilitycurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"1,436"
us-gaap:operatingleaseliabilitynoncurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"9,506"
us-gaap:operatingleaseliabilitynoncurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"7,745"
us-gaap:financeleaseliabilitycurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,79
us-gaap:financeleaseliabilitycurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,24
us-gaap:financeleaseliabilitynoncurrent,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,769
us-gaap:financeleaseliabilitynoncurrent,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,637
aapl:operatingandfinanceleaseliability,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"11,803"
aapl:operatingandfinanceleaseliability,i6d507af9a8294eb39264b0e7c0c0b226_i20200926,"9,842"
us-gaap:financeleaseliabilitymaturitytabletextblock,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,"Lease liability maturities as of September 25, 2021, are as follows (in millions):OperatingLeasesFinanceLeasesTotal2022$1,629 $104 $1,733 20231,560 123 1,683 20241,499 99 1,598 20251,251 46 1,297 20261,061 26 1,087 Thereafter5,187 868 6,055 Total undiscounted liabilities12,187 1,266 13,453 Less: Imputed interest(1,232)(418)(1,650)Total lease liabilities$10,955 $848 $11,803"
us-gaap:lesseeoperatingleaseliabilitymaturitytabletextblock,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,"Lease liability maturities as of September 25, 2021, are as follows (in millions):OperatingLeasesFinanceLeasesTotal2022$1,629 $104 $1,733 20231,560 123 1,683 20241,499 99 1,598 20251,251 46 1,297 20261,061 26 1,087 Thereafter5,187 868 6,055 Total undiscounted liabilities12,187 1,266 13,453 Less: Imputed interest(1,232)(418)(1,650)Total lease liabilities$10,955 $848 $11,803"
us-gaap:lesseeoperatingleaseliabilitypaymentsduenexttwelvemonths,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,629"
us-gaap:financeleaseliabilitypaymentsduenexttwelvemonths,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,104
aapl:lesseeoperatingandfinanceleaseliabilitytobepaidyearone,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,733"
us-gaap:lesseeoperatingleaseliabilitypaymentsdueyeartwo,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,560"
us-gaap:financeleaseliabilitypaymentsdueyeartwo,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,123
aapl:lesseeoperatingandfinanceleaseliabilitytobepaidyeartwo,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,683"
us-gaap:lesseeoperatingleaseliabilitypaymentsdueyearthree,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,499"
us-gaap:financeleaseliabilitypaymentsdueyearthree,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,99
aapl:lesseeoperatingandfinanceleaseliabilitytobepaidyearthree,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,598"
us-gaap:lesseeoperatingleaseliabilitypaymentsdueyearfour,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,251"
us-gaap:financeleaseliabilitypaymentsdueyearfour,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,46
aapl:lesseeoperatingandfinanceleaseliabilitytobepaidyearfour,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,297"
us-gaap:lesseeoperatingleaseliabilitypaymentsdueyearfive,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,061"
us-gaap:financeleaseliabilitypaymentsdueyearfive,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,26
aapl:lesseeoperatingandfinanceleaseliabilitytobepaidyearfive,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,087"
us-gaap:lesseeoperatingleaseliabilitypaymentsdueafteryearfive,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"5,187"
us-gaap:financeleaseliabilitypaymentsdueafteryearfive,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,868
aapl:lesseeoperatingandfinanceleaseliabilitytobepaidafteryearfive,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"6,055"
us-gaap:lesseeoperatingleaseliabilitypaymentsdue,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"12,187"
us-gaap:financeleaseliabilitypaymentsdue,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,266"
aapl:lesseeoperatingandfinanceleaseliabilitypaymentsdue,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"13,453"
us-gaap:lesseeoperatingleaseliabilityundiscountedexcessamount,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,232"
us-gaap:financeleaseliabilityundiscountedexcessamount,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,418
aapl:lesseeoperatingandfinanceleaseliabilityundiscountedexcessamount,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"1,650"
us-gaap:operatingleaseliability,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"10,955"
us-gaap:financeleaseliability,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,848
aapl:operatingandfinanceleaseliability,i0dc4fee6389a45cfaf1b2c28d7258d49_i20210925,"11,803"
us-gaap:stockholdersequitynotedisclosuretextblock,i55e5364a9af5491886caee077afe8d44_d20200927-20210925,Shareholders’ Equity
aapl:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsnumberofsharesofcommonstockissuedperunituponvesting,ib8adb7eb4d7f4eee966617b78fe57330_d20200927-20210925,one
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsnonvestednumber,i13d9ea5ff3de41e7bc77ea63099e8b59_i20180929,"368,618"
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsnonvestedweightedaveragegrantdatefairvalue,i13d9ea5ff3de41e7bc77ea63099e8b59_i20180929,33.65
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsgrantsinperiod,i48a7b2ddd119432e9631d5a5b9fa80f9_d20180930-20190928,"147,409"
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsgrantsinperiodweightedaveragegrantdatefairvalue,i48a7b2ddd119432e9631d5a5b9fa80f9_d20180930-20190928,53.99
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsvestedinperiod,i48a7b2ddd119432e9631d5a5b9fa80f9_d20180930-20190928,"168,350"
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsvestedinperiodweightedaveragegrantdatefairvalue,i48a7b2ddd119432e9631d5a5b9fa80f9_d20180930-20190928,33.80
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsforfeitedinperiod,i48a7b2ddd119432e9631d5a5b9fa80f9_d20180930-20190928,"21,609"
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsforfeituresweightedaveragegrantdatefairvalue,i48a7b2ddd119432e9631d5a5b9fa80f9_d20180930-20190928,40.71
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsnonvestednumber,ie8a5d845d6214b2f91761d5df56b0433_i20190928,"326,068"
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsnonvestedweightedaveragegrantdatefairvalue,ie8a5d845d6214b2f91761d5df56b0433_i20190928,42.30
us-gaap:sharebasedcompensationarrangementbysharebasedpaymentawardequityinstrumentsotherthanoptionsgrantsinperiod,i196462f308f048f69f91bbf9cdfe0845_d20190929-20200926,"156,800"
